Time-(numerical),Time-(readable),CPU_perc,Mem_perc,cpu_freq_MHz,disk_read_MBps,disk_write_MBps,net_sent_MBps,net_recv_MBps,trigger_ctx
1760397969.4730396,2025-10-13T18:26:09,37.5,84.3,1711.0,0.082,1.184,0.006,0.072,
1760397970.5047944,2025-10-13T18:26:10,22.0,84.4,1711.0,0.066,0.52,0.001,0.001,
1760397971.5506134,2025-10-13T18:26:11,19.7,84.3,1711.0,0.0,0.0,0.0,0.0,
1760397972.591496,2025-10-13T18:26:12,17.0,84.3,1711.0,0.004,0.471,0.134,0.01,
1760397973.628846,2025-10-13T18:26:13,21.1,84.3,1711.0,0.147,0.655,0.0,0.0,
1760397974.664701,2025-10-13T18:26:14,20.8,84.3,1711.0,0.004,0.475,0.0,0.0,
1760397975.700767,2025-10-13T18:26:15,24.7,84.3,1711.0,0.066,1.278,0.013,0.014,
1760397976.7372625,2025-10-13T18:26:16,20.7,84.3,1711.0,0.0,0.0,0.0,0.0,
1760397977.7803273,2025-10-13T18:26:17,19.0,84.3,1711.0,0.016,0.549,0.0,0.0,
1760397978.8204513,2025-10-13T18:26:18,19.6,84.3,1711.0,0.0,0.532,0.0,0.0,
1760397979.859848,2025-10-13T18:26:19,18.9,84.3,1711.0,0.0,0.791,0.0,0.0,
1760397980.898421,2025-10-13T18:26:20,18.8,84.3,1711.0,0.0,0.0,0.001,0.001,
1760397981.9307766,2025-10-13T18:26:21,19.9,84.3,1711.0,0.0,0.385,0.0,0.001,
1760397982.9687948,2025-10-13T18:26:22,23.8,84.3,1711.0,0.0,0.418,0.0,0.0,
1760397984.0073092,2025-10-13T18:26:24,21.1,84.2,1711.0,0.0,0.385,0.0,0.0,
1760397985.0440786,2025-10-13T18:26:25,22.3,84.2,1711.0,0.0,0.0,0.0,0.0,
1760397986.0866735,2025-10-13T18:26:26,22.1,84.3,1711.0,0.369,1.13,0.002,0.001,
1760397987.1274676,2025-10-13T18:26:27,21.9,84.2,1711.0,0.0,0.692,0.001,0.001,
1760397988.1630576,2025-10-13T18:26:28,16.2,84.3,1711.0,0.0,0.598,0.001,0.001,
1760397989.1983368,2025-10-13T18:26:29,16.0,84.3,1711.0,0.0,0.246,0.005,0.009,
1760397990.238459,2025-10-13T18:26:30,18.0,84.3,1711.0,0.0,0.414,0.001,0.002,
1760397991.2753932,2025-10-13T18:26:31,16.0,84.2,1711.0,0.016,0.569,0.0,0.001,
1760397992.3069599,2025-10-13T18:26:32,21.2,84.2,1711.0,0.0,0.426,0.0,0.0,
1760397993.3446383,2025-10-13T18:26:33,19.6,84.2,1711.0,0.049,0.643,0.0,0.0,
1760397994.3831072,2025-10-13T18:26:34,17.7,84.2,1711.0,0.0,0.459,0.0,0.0,
1760397995.4186754,2025-10-13T18:26:35,19.1,84.2,1711.0,0.0,0.705,0.001,0.001,
1760397996.4600587,2025-10-13T18:26:36,22.1,84.2,1711.0,0.0,0.532,0.001,0.001,
1760397997.5059297,2025-10-13T18:26:37,26.4,84.4,1711.0,0.061,0.61,0.004,0.005,
1760397998.5457609,2025-10-13T18:26:38,18.9,84.3,1711.0,0.053,0.164,0.0,0.001,
1760397999.5932426,2025-10-13T18:26:39,18.8,84.3,1711.0,0.0,0.688,0.0,0.0,
1760398000.6522253,2025-10-13T18:26:40,18.9,84.3,1711.0,0.0,0.84,0.001,0.001,
1760398001.6823046,2025-10-13T18:26:41,38.0,84.1,1711.0,0.314,15.589,0.0,0.0,
1760398002.710469,2025-10-13T18:26:42,23.0,83.8,1466.0,0.012,0.233,0.0,0.0,
1760398003.7341306,2025-10-13T18:26:43,30.5,83.4,1711.0,0.086,0.852,0.0,0.0,
1760398004.767438,2025-10-13T18:26:44,24.0,83.0,1711.0,0.016,1.36,0.0,0.0,
1760398005.8020203,2025-10-13T18:26:45,23.4,82.7,1711.0,0.115,0.872,0.001,0.0,
1760398006.8337939,2025-10-13T18:26:46,44.6,86.4,1711.0,0.0,0.721,0.0,0.0,System Idle Process cpu=1260.9% mem=0.0% (pid=0); OneDrive.exe cpu=180.0% mem=2.3% (pid=20416); Taskmgr.exe cpu=39.6% mem=0.6% (pid=28296)
1760398012.218774,2025-10-13T18:26:52,98.8,91.2,1711.0,11.709,95.687,0.007,0.021,OneDrive.exe cpu=120.4% mem=2.3% (pid=20416); python.exe cpu=83.8% mem=0.2% (pid=19884); python.exe cpu=82.8% mem=0.2% (pid=21272)
1760398016.979723,2025-10-13T18:26:56,99.1,90.9,1711.0,1.065,35.099,0.004,0.005,OneDrive.exe cpu=103.3% mem=2.3% (pid=20416); python.exe cpu=87.1% mem=0.2% (pid=14820); python.exe cpu=86.3% mem=0.3% (pid=27660)
1760398021.6373622,2025-10-13T18:27:01,99.1,91.0,1711.0,0.082,18.321,0.024,0.096,OneDrive.exe cpu=151.2% mem=2.3% (pid=20416); python.exe cpu=87.5% mem=0.3% (pid=14500); python.exe cpu=84.9% mem=2.3% (pid=8220)
1760398025.1042612,2025-10-13T18:27:05,99.4,90.9,1711.0,0.037,15.217,0.0,0.001,OneDrive.exe cpu=139.1% mem=2.3% (pid=20416); python.exe cpu=88.7% mem=0.3% (pid=9772); python.exe cpu=86.6% mem=0.2% (pid=15656)
1760398028.8511162,2025-10-13T18:27:08,99.0,91.5,1711.0,0.302,13.951,0.031,0.069,OneDrive.exe cpu=164.1% mem=2.3% (pid=20416); python.exe cpu=86.0% mem=0.3% (pid=9772); python.exe cpu=81.2% mem=2.4% (pid=8220)
1760398032.2857256,2025-10-13T18:27:12,99.5,91.1,1711.0,0.057,7.942,0.018,0.227,OneDrive.exe cpu=141.8% mem=2.3% (pid=20416); python.exe cpu=89.9% mem=0.3% (pid=14164); python.exe cpu=89.0% mem=0.2% (pid=14120)
1760398036.103632,2025-10-13T18:27:16,98.9,91.6,1711.0,0.02,10.854,0.002,0.017,OneDrive.exe cpu=147.9% mem=2.3% (pid=20416); python.exe cpu=55.2% mem=0.3% (pid=29004); Taskmgr.exe cpu=32.7% mem=0.6% (pid=28296)
1760398039.9871616,2025-10-13T18:27:19,62.3,82.9,1711.0,0.342,0.821,0.01,0.235,
1760398041.0182586,2025-10-13T18:27:21,27.5,83.0,1711.0,0.202,0.051,0.007,0.053,
1760398042.057887,2025-10-13T18:27:22,28.6,83.1,1711.0,0.299,0.205,0.023,0.262,
1760398043.0940955,2025-10-13T18:27:23,20.8,83.0,1711.0,0.144,0.033,0.004,0.008,
1760398044.1308713,2025-10-13T18:27:24,21.6,83.0,1711.0,0.0,0.135,0.0,0.0,
1760398045.15893,2025-10-13T18:27:25,18.4,83.0,1711.0,0.0,0.106,0.0,0.0,
1760398046.1981535,2025-10-13T18:27:26,17.1,83.0,1711.0,0.066,0.037,0.001,0.001,
1760398047.2394867,2025-10-13T18:27:27,15.3,82.9,1711.0,0.0,0.0,0.0,0.0,
1760398048.2791343,2025-10-13T18:27:28,17.9,82.9,1711.0,0.0,0.09,0.0,0.001,
1760398049.3133051,2025-10-13T18:27:29,21.4,83.0,1711.0,0.0,0.377,0.0,0.004,
1760398050.3420234,2025-10-13T18:27:30,26.3,83.1,1711.0,0.168,0.057,0.0,0.001,
1760398051.37497,2025-10-13T18:27:31,24.2,83.2,1711.0,0.082,1.327,0.001,0.001,
1760398052.4143786,2025-10-13T18:27:32,39.8,83.5,1466.0,0.221,1.049,0.012,0.01,
1760398053.4424691,2025-10-13T18:27:33,26.1,83.5,1711.0,0.0,1.532,0.0,0.0,
1760398054.477024,2025-10-13T18:27:34,21.8,83.5,1711.0,0.0,0.066,0.001,0.0,
1760398055.513567,2025-10-13T18:27:35,21.8,83.4,1711.0,0.0,0.909,0.003,0.006,
1760398056.5424514,2025-10-13T18:27:36,22.6,83.3,1711.0,0.131,0.045,0.001,0.001,
1760398057.572907,2025-10-13T18:27:37,20.0,83.3,1711.0,0.0,0.34,0.0,0.001,
1760398058.6096833,2025-10-13T18:27:38,34.8,83.1,1711.0,0.0,0.061,0.0,0.0,
1760398059.6376705,2025-10-13T18:27:39,23.9,83.1,1711.0,0.016,0.655,0.008,0.006,
1760398060.6748428,2025-10-13T18:27:40,21.4,83.1,1711.0,0.049,0.041,0.001,0.003,
1760398061.7121775,2025-10-13T18:27:41,19.6,83.1,1711.0,0.0,0.246,0.001,0.001,
1760398062.7466793,2025-10-13T18:27:42,22.7,83.2,1711.0,0.545,0.16,0.005,0.005,
1760398063.7879858,2025-10-13T18:27:43,22.3,83.2,1711.0,0.315,3.748,0.0,0.0,
1760398064.8270159,2025-10-13T18:27:44,21.8,83.2,1711.0,0.123,0.606,0.0,0.0,
1760398065.8685317,2025-10-13T18:27:45,22.4,83.2,1711.0,0.016,0.602,0.0,0.0,
1760398066.9111078,2025-10-13T18:27:46,21.1,83.2,1711.0,0.033,0.045,0.001,0.001,
1760398067.948755,2025-10-13T18:27:47,22.5,83.2,1711.0,0.066,0.324,0.0,0.001,
1760398068.9868014,2025-10-13T18:27:48,26.6,83.2,1711.0,0.295,2.478,0.0,0.0,
1760398070.0265706,2025-10-13T18:27:50,24.1,83.2,1711.0,0.082,5.808,0.0,0.0,
1760398071.0596445,2025-10-13T18:27:51,35.5,83.4,1711.0,0.671,1.049,0.037,0.04,
1760398072.08974,2025-10-13T18:27:52,40.3,83.4,1711.0,1.298,6.656,0.01,0.061,
1760398073.125094,2025-10-13T18:27:53,18.6,83.3,1711.0,0.082,1.651,0.002,0.009,
1760398074.1645856,2025-10-13T18:27:54,17.8,83.3,1711.0,0.0,4.833,0.0,0.0,
1760398075.2059422,2025-10-13T18:27:55,25.1,83.7,1711.0,0.324,3.121,0.009,0.009,
1760398076.2333934,2025-10-13T18:27:56,19.3,83.7,1711.0,0.0,1.614,0.0,0.0,
1760398077.3036554,2025-10-13T18:27:57,22.0,83.7,1711.0,0.123,1.503,0.001,0.001,
1760398078.346222,2025-10-13T18:27:58,21.9,83.7,1711.0,0.016,1.307,0.0,0.0,
1760398079.385137,2025-10-13T18:27:59,27.4,83.8,1711.0,0.246,1.405,0.006,0.008,
1760398080.4123242,2025-10-13T18:28:00,33.5,84.0,1711.0,0.0,0.057,0.0,0.001,
1760398081.4462795,2025-10-13T18:28:01,24.5,84.0,1711.0,0.0,1.094,0.002,0.007,
1760398082.4790337,2025-10-13T18:28:02,27.6,83.9,1711.0,0.0,0.713,0.012,0.008,
1760398083.5155373,2025-10-13T18:28:03,23.1,83.9,1711.0,0.016,1.708,0.0,0.004,
1760398084.543396,2025-10-13T18:28:04,22.6,83.9,1711.0,0.0,0.09,0.0,0.0,
1760398085.5688317,2025-10-13T18:28:05,22.6,83.9,1711.0,20.136,1.077,0.016,0.011,
1760398086.599158,2025-10-13T18:28:06,47.4,85.3,1711.0,26.251,1.606,0.034,0.071,System Idle Process cpu=1179.8% mem=0.0% (pid=0); OneDrive.exe cpu=173.4% mem=2.4% (pid=20416); Taskmgr.exe cpu=42.6% mem=0.6% (pid=28296)
1760398090.6708994,2025-10-13T18:28:10,52.0,86.2,1711.0,51.849,37.303,0.108,1.416,System Idle Process cpu=785.2% mem=0.0% (pid=0); OneDrive.exe cpu=157.0% mem=2.4% (pid=20416); Spotify.exe cpu=71.8% mem=0.9% (pid=2888)
1760398094.5906763,2025-10-13T18:28:14,42.0,86.3,1711.0,22.273,32.281,0.022,0.031,System Idle Process cpu=954.4% mem=0.0% (pid=0); OneDrive.exe cpu=154.3% mem=2.5% (pid=20416); python.exe cpu=69.5% mem=0.3% (pid=29004)
1760398098.6768866,2025-10-13T18:28:18,39.5,85.7,1711.0,1.901,5.89,0.024,0.01,System Idle Process cpu=988.4% mem=0.0% (pid=0); OneDrive.exe cpu=166.5% mem=2.5% (pid=20416); System cpu=99.1% mem=0.0% (pid=4)
1760398102.6842954,2025-10-13T18:28:22,31.8,85.1,1711.0,0.348,3.977,0.002,0.003,System Idle Process cpu=1121.7% mem=0.0% (pid=0); OneDrive.exe cpu=186.3% mem=2.5% (pid=20416); python.exe cpu=69.2% mem=0.3% (pid=29004)
1760398106.2906747,2025-10-13T18:28:26,25.3,85.2,1711.0,0.025,0.778,0.024,0.011,System Idle Process cpu=1214.4% mem=0.0% (pid=0); OneDrive.exe cpu=192.5% mem=2.5% (pid=20416); python.exe cpu=70.1% mem=0.3% (pid=29004)
1760398110.021967,2025-10-13T18:28:30,45.9,86.2,1466.0,25.819,1.406,0.085,0.431,System Idle Process cpu=875.4% mem=0.0% (pid=0); OneDrive.exe cpu=193.5% mem=2.5% (pid=20416); python.exe cpu=71.7% mem=0.3% (pid=29004)
1760398114.0266962,2025-10-13T18:28:34,32.4,85.2,1711.0,0.147,1.266,0.006,0.008,System Idle Process cpu=1111.2% mem=0.0% (pid=0); OneDrive.exe cpu=187.9% mem=2.5% (pid=20416); python.exe cpu=69.1% mem=0.3% (pid=29004)
1760398117.8263137,2025-10-13T18:28:37,28.6,85.3,1711.0,0.094,1.167,0.008,0.003,System Idle Process cpu=1153.6% mem=0.0% (pid=0); OneDrive.exe cpu=194.9% mem=2.5% (pid=20416); python.exe cpu=69.2% mem=0.3% (pid=29004)
1760398121.640688,2025-10-13T18:28:41,28.8,85.1,1711.0,0.582,1.266,0.017,0.008,System Idle Process cpu=1158.2% mem=0.0% (pid=0); OneDrive.exe cpu=196.1% mem=2.5% (pid=20416); python.exe cpu=69.2% mem=0.3% (pid=29004)
1760398125.2663007,2025-10-13T18:28:45,27.4,85.1,1711.0,0.047,1.11,0.011,0.013,System Idle Process cpu=1173.1% mem=0.0% (pid=0); OneDrive.exe cpu=192.2% mem=2.5% (pid=20416); python.exe cpu=71.4% mem=0.3% (pid=29004)
1760398129.2410033,2025-10-13T18:28:49,33.3,85.3,1711.0,0.467,1.774,0.008,0.008,System Idle Process cpu=1078.5% mem=0.0% (pid=0); OneDrive.exe cpu=192.8% mem=2.5% (pid=20416); python.exe cpu=68.2% mem=0.3% (pid=29004)
1760398132.925063,2025-10-13T18:28:52,26.3,85.2,1711.0,0.369,0.754,0.002,0.002,System Idle Process cpu=1186.5% mem=0.0% (pid=0); OneDrive.exe cpu=191.5% mem=2.5% (pid=20416); python.exe cpu=69.8% mem=0.3% (pid=29004)
1760398136.6470175,2025-10-13T18:28:56,32.9,85.4,1711.0,1.473,0.643,0.012,0.009,System Idle Process cpu=1076.9% mem=0.0% (pid=0); OneDrive.exe cpu=186.3% mem=2.5% (pid=20416); Code.exe cpu=90.2% mem=3.2% (pid=8648)
1760398140.4794738,2025-10-13T18:29:00,34.6,85.0,1711.0,0.634,0.655,0.018,0.013,System Idle Process cpu=1063.9% mem=0.0% (pid=0); OneDrive.exe cpu=193.2% mem=2.5% (pid=20416); python.exe cpu=70.8% mem=0.3% (pid=29004)
1760398144.2101822,2025-10-13T18:29:04,32.5,84.9,1711.0,0.749,1.229,0.001,0.002,
1760398145.240361,2025-10-13T18:29:05,31.9,85.1,1711.0,0.102,0.336,0.014,0.014,System Idle Process cpu=1089.7% mem=0.0% (pid=0); OneDrive.exe cpu=191.7% mem=2.5% (pid=20416); python.exe cpu=54.9% mem=0.3% (pid=29004)
1760398148.9350607,2025-10-13T18:29:08,25.1,85.1,1711.0,0.033,0.627,0.031,0.022,System Idle Process cpu=1215.3% mem=0.0% (pid=0); OneDrive.exe cpu=194.6% mem=2.5% (pid=20416); python.exe cpu=69.6% mem=0.3% (pid=29004)
1760398152.639292,2025-10-13T18:29:12,21.7,84.9,1711.0,0.0,0.16,0.002,0.002,
1760398153.672998,2025-10-13T18:29:13,18.6,84.9,1711.0,0.0,0.299,0.0,0.0,
1760398154.7061636,2025-10-13T18:29:14,20.1,84.9,1466.0,0.066,0.254,0.001,0.001,
1760398155.7477303,2025-10-13T18:29:15,19.1,84.9,1711.0,0.066,0.291,0.001,0.001,
1760398156.7861867,2025-10-13T18:29:16,16.7,84.9,1711.0,0.0,0.193,0.001,0.0,
1760398157.8229012,2025-10-13T18:29:17,16.4,84.9,1711.0,0.0,0.348,0.001,0.001,
1760398158.8603806,2025-10-13T18:29:18,17.9,84.8,1711.0,0.0,0.152,0.007,0.006,
1760398159.894048,2025-10-13T18:29:19,17.8,84.8,1711.0,0.029,0.102,0.0,0.0,
1760398160.9366348,2025-10-13T18:29:20,19.6,84.9,1711.0,0.0,0.0,0.0,0.0,
1760398161.968697,2025-10-13T18:29:21,19.0,84.9,1711.0,0.0,0.049,0.0,0.0,
1760398162.999546,2025-10-13T18:29:22,23.3,84.9,1711.0,0.0,0.303,0.001,0.001,
1760398164.037639,2025-10-13T18:29:24,20.1,84.9,1711.0,0.0,0.045,0.0,0.0,
1760398165.071182,2025-10-13T18:29:25,17.2,84.8,1711.0,0.0,0.0,0.0,0.0,
1760398166.1057966,2025-10-13T18:29:26,19.2,84.9,1711.0,0.0,0.074,0.0,0.0,
1760398167.1415408,2025-10-13T18:29:27,19.3,84.8,1711.0,0.0,0.119,0.0,0.0,
1760398168.173009,2025-10-13T18:29:28,17.1,84.8,1711.0,0.0,0.082,0.001,0.001,
1760398169.205874,2025-10-13T18:29:29,22.8,84.6,1711.0,1.248,0.0,0.0,0.003,
1760398170.2411957,2025-10-13T18:29:30,19.3,84.5,1711.0,0.033,0.389,0.002,0.007,
1760398171.2783506,2025-10-13T18:29:31,17.3,84.5,1711.0,0.0,0.172,0.0,0.0,
1760398172.3125603,2025-10-13T18:29:32,17.2,84.5,1711.0,0.0,0.135,0.001,0.001,
1760398173.34956,2025-10-13T18:29:33,21.0,84.5,1711.0,0.0,0.233,0.001,0.0,
1760398174.3842614,2025-10-13T18:29:34,23.5,84.5,1711.0,0.0,0.0,0.015,0.001,
1760398175.4168596,2025-10-13T18:29:35,23.6,84.6,1711.0,0.0,0.426,0.001,0.001,
1760398176.4553115,2025-10-13T18:29:36,27.9,84.6,1711.0,0.279,0.512,0.005,0.005,
1760398177.4924562,2025-10-13T18:29:37,20.8,84.6,1711.0,0.246,0.598,0.001,0.001,
1760398178.5253668,2025-10-13T18:29:38,19.4,84.6,1711.0,0.066,0.004,0.0,0.001,
1760398179.564161,2025-10-13T18:29:39,20.8,84.7,1711.0,0.033,0.332,0.0,0.001,
1760398180.5968733,2025-10-13T18:29:40,20.3,84.7,1711.0,0.0,0.098,0.001,0.001,
1760398181.6355758,2025-10-13T18:29:41,35.7,84.8,1711.0,0.334,0.389,0.009,0.009,
1760398182.6692977,2025-10-13T18:29:42,23.4,84.8,1711.0,0.0,0.0,0.001,0.001,
1760398183.7005584,2025-10-13T18:29:43,21.5,84.6,1711.0,0.033,0.225,0.0,0.0,
1760398184.741396,2025-10-13T18:29:44,33.4,84.6,1711.0,0.098,0.119,0.0,0.0,
1760398185.7921278,2025-10-13T18:29:45,30.0,84.5,1711.0,0.049,0.262,0.0,0.0,
1760398186.8297153,2025-10-13T18:29:46,23.6,84.5,1711.0,0.0,0.0,0.001,0.001,
1760398187.865418,2025-10-13T18:29:47,21.3,84.5,1711.0,0.0,0.287,0.01,0.007,
1760398188.8973548,2025-10-13T18:29:48,17.3,84.6,1711.0,0.016,0.381,0.0,0.0,
1760398189.9329228,2025-10-13T18:29:49,17.3,84.5,1711.0,0.0,0.037,0.0,0.0,
1760398190.9728973,2025-10-13T18:29:50,17.8,84.5,1711.0,0.0,0.594,0.0,0.0,
1760398192.008904,2025-10-13T18:29:52,16.7,84.5,1711.0,0.0,0.131,0.0,0.001,
1760398193.0448563,2025-10-13T18:29:53,16.8,84.5,1711.0,0.0,0.266,0.001,0.001,
1760398194.0842369,2025-10-13T18:29:54,18.1,84.4,1711.0,0.0,0.221,0.0,0.001,
1760398195.122173,2025-10-13T18:29:55,19.3,84.4,1711.0,0.0,0.0,0.0,0.0,
1760398196.158312,2025-10-13T18:29:56,15.9,84.4,1711.0,0.0,0.061,0.001,0.001,
1760398197.1929216,2025-10-13T18:29:57,17.1,84.4,1711.0,0.0,0.143,0.001,0.001,
1760398198.227403,2025-10-13T18:29:58,17.7,84.4,1711.0,0.066,0.102,0.001,0.001,
1760398199.2692685,2025-10-13T18:29:59,17.4,84.4,1711.0,0.242,0.643,0.0,0.004,
1760398200.3037426,2025-10-13T18:30:00,19.7,84.4,1711.0,0.0,0.098,0.006,0.006,
1760398201.3407714,2025-10-13T18:30:01,17.2,84.3,1711.0,0.016,0.508,0.0,0.0,
1760398202.378762,2025-10-13T18:30:02,17.9,84.3,1711.0,0.0,0.18,0.0,0.0,
1760398203.4203072,2025-10-13T18:30:03,17.2,84.3,1711.0,0.016,0.25,0.001,0.001,
1760398204.45709,2025-10-13T18:30:04,16.8,84.3,1711.0,0.0,0.0,0.0,0.0,
1760398205.4909265,2025-10-13T18:30:05,18.3,84.3,1711.0,0.0,0.242,0.0,0.0,
1760398206.5292172,2025-10-13T18:30:06,16.5,84.3,1711.0,0.0,0.09,0.005,0.005,
1760398207.562207,2025-10-13T18:30:07,19.6,84.3,1711.0,0.033,0.115,0.012,0.004,
1760398208.5971735,2025-10-13T18:30:08,18.9,84.3,1711.0,0.0,0.152,0.003,0.005,
1760398209.6354628,2025-10-13T18:30:09,18.5,84.3,1711.0,0.0,0.254,0.0,0.0,
1760398210.672292,2025-10-13T18:30:10,15.7,84.3,1711.0,0.0,0.127,0.0,0.001,
1760398211.7127943,2025-10-13T18:30:11,18.0,84.3,1711.0,0.016,0.111,0.0,0.0,
1760398212.7485213,2025-10-13T18:30:12,18.1,84.3,1711.0,0.086,0.0,0.005,0.005,
1760398213.7946641,2025-10-13T18:30:13,20.4,84.3,1711.0,0.0,0.283,0.001,0.001,
1760398214.8268561,2025-10-13T18:30:14,20.2,84.3,1711.0,0.0,0.094,0.002,0.003,
1760398215.8610065,2025-10-13T18:30:15,18.1,84.3,1711.0,0.066,0.315,0.001,0.001,
1760398216.9017735,2025-10-13T18:30:16,18.8,84.3,1711.0,0.016,0.123,0.008,0.009,
1760398217.9476473,2025-10-13T18:30:17,18.2,84.3,1711.0,0.0,0.152,0.001,0.001,
1760398218.9846523,2025-10-13T18:30:18,16.9,84.3,1711.0,0.0,0.094,0.009,0.002,
1760398220.0236275,2025-10-13T18:30:20,16.5,84.3,1711.0,0.0,0.033,0.0,0.0,
1760398221.058221,2025-10-13T18:30:21,18.4,84.3,1711.0,0.0,0.0,0.008,0.007,
1760398222.0972068,2025-10-13T18:30:22,21.8,84.4,1711.0,2.2,0.172,0.001,0.001,
1760398223.109727,2025-10-13T18:30:23,22.8,84.3,1711.0,5.612,0.238,0.001,0.001,
1760398224.153937,2025-10-13T18:30:24,20.8,84.3,1711.0,5.861,0.057,0.0,0.001,
1760398225.194314,2025-10-13T18:30:25,23.9,84.3,1711.0,6.189,0.152,0.005,0.001,
1760398226.2312076,2025-10-13T18:30:26,26.3,84.4,1711.0,6.918,0.0,0.0,0.0,
1760398227.264931,2025-10-13T18:30:27,19.8,84.4,1711.0,0.852,0.115,0.0,0.0,
1760398228.3034003,2025-10-13T18:30:28,17.6,84.4,1711.0,0.0,0.061,0.001,0.001,
1760398229.338753,2025-10-13T18:30:29,19.8,84.4,1711.0,0.0,0.123,0.008,0.01,
1760398230.3715646,2025-10-13T18:30:30,18.7,84.4,1711.0,0.0,0.045,0.0,0.0,
1760398231.404818,2025-10-13T18:30:31,20.1,84.5,1711.0,0.0,0.102,0.0,0.0,
1760398232.4340947,2025-10-13T18:30:32,19.7,84.5,1711.0,0.016,0.094,0.0,0.0,
1760398233.471204,2025-10-13T18:30:33,17.5,84.4,1711.0,0.0,0.197,0.001,0.001,
1760398234.5099192,2025-10-13T18:30:34,26.3,84.4,1711.0,0.0,0.0,0.0,0.0,
1760398235.539476,2025-10-13T18:30:35,22.3,84.4,1711.0,0.0,0.061,0.001,0.001,
1760398236.574506,2025-10-13T18:30:36,17.8,84.5,1466.0,0.0,0.27,0.001,0.001,
1760398237.5927997,2025-10-13T18:30:37,17.9,84.4,1711.0,0.0,0.41,0.011,0.012,
1760398238.629486,2025-10-13T18:30:38,16.7,84.4,1711.0,0.0,0.037,0.001,0.001,
1760398239.6707435,2025-10-13T18:30:39,17.7,84.5,1711.0,0.0,0.082,0.0,0.0,
1760398240.7113123,2025-10-13T18:30:40,23.3,84.4,1711.0,0.016,0.152,0.001,0.016,
1760398241.7417972,2025-10-13T18:30:41,33.3,84.7,1711.0,0.091,0.411,0.026,0.316,
1760398242.7744474,2025-10-13T18:30:42,42.4,84.5,1711.0,0.28,0.107,0.006,0.075,
1760398243.8107314,2025-10-13T18:30:43,38.4,84.4,1711.0,0.0,0.791,0.005,0.004,
1760398244.8484747,2025-10-13T18:30:44,23.0,84.3,1711.0,0.0,0.156,0.0,0.0,
1760398245.8865225,2025-10-13T18:30:45,20.1,84.4,1711.0,0.0,0.303,0.004,0.002,
1760398246.9228077,2025-10-13T18:30:46,38.0,84.4,1711.0,0.0,0.053,0.0,0.0,
1760398247.9510381,2025-10-13T18:30:47,24.3,84.3,1711.0,0.0,0.401,0.011,0.007,
1760398248.987816,2025-10-13T18:30:48,19.4,84.3,1711.0,0.0,0.635,0.001,0.001,
1760398250.0257494,2025-10-13T18:30:50,18.0,84.2,1711.0,0.0,0.139,0.0,0.0,
1760398251.0598164,2025-10-13T18:30:51,16.9,84.3,1711.0,0.0,0.045,0.0,0.0,
1760398252.1064873,2025-10-13T18:30:52,25.4,84.3,1711.0,0.0,0.0,0.0,0.0,
1760398253.1418693,2025-10-13T18:30:53,23.5,84.4,1711.0,0.016,0.135,0.001,0.0,
1760398254.1721227,2025-10-13T18:30:54,22.5,84.3,1711.0,0.0,0.373,0.0,0.0,
1760398255.2044992,2025-10-13T18:30:55,23.8,84.3,1711.0,0.0,0.07,0.002,0.002,
1760398256.2462552,2025-10-13T18:30:56,18.3,84.3,1711.0,0.0,0.033,0.005,0.007,
1760398257.280781,2025-10-13T18:30:57,18.9,84.2,1466.0,0.016,0.111,0.001,0.001,
1760398258.2942214,2025-10-13T18:30:58,16.6,84.2,1711.0,0.033,0.217,0.001,0.001,
1760398259.3282635,2025-10-13T18:30:59,17.1,84.2,1711.0,0.016,0.225,0.0,0.003,
1760398260.3626509,2025-10-13T18:31:00,17.2,84.2,1711.0,0.0,0.0,0.0,0.001,
1760398261.3977149,2025-10-13T18:31:01,18.9,84.2,1711.0,0.0,0.102,0.0,0.0,
1760398262.4355426,2025-10-13T18:31:02,27.3,84.5,1711.0,0.0,0.193,0.001,0.001,
1760398263.473017,2025-10-13T18:31:03,19.1,84.5,1711.0,0.0,0.258,0.001,0.001,
1760398264.5065463,2025-10-13T18:31:04,19.7,84.5,1466.0,0.0,0.041,0.0,0.0,
1760398265.5486312,2025-10-13T18:31:05,37.3,84.6,1711.0,0.049,0.246,0.0,0.0,
1760398266.6751828,2025-10-13T18:31:06,34.0,84.7,1711.0,0.0,0.111,0.0,0.0,
1760398267.7044604,2025-10-13T18:31:07,34.2,84.2,1711.0,0.5,0.193,0.005,0.005,
1760398268.737275,2025-10-13T18:31:08,37.5,84.4,1711.0,0.0,0.0,0.007,0.009,
1760398269.773264,2025-10-13T18:31:09,20.7,84.4,1711.0,0.0,0.209,0.005,0.073,
1760398270.812858,2025-10-13T18:31:10,20.0,84.4,1711.0,0.0,0.127,0.001,0.001,
1760398271.845262,2025-10-13T18:31:11,20.6,84.3,1711.0,0.037,0.102,0.0,0.0,
1760398272.8805754,2025-10-13T18:31:12,23.3,84.1,1711.0,0.041,0.152,0.0,0.0,
1760398273.9088714,2025-10-13T18:31:13,24.7,84.0,1711.0,0.188,0.315,0.016,0.002,
1760398274.936483,2025-10-13T18:31:14,32.2,83.9,1711.0,0.0,0.561,0.001,0.001,
1760398275.9688196,2025-10-13T18:31:15,31.8,83.7,1711.0,0.016,0.381,0.0,0.0,
1760398276.9978733,2025-10-13T18:31:16,34.4,83.6,1711.0,0.0,0.18,0.001,0.001,
